"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3"
"JBS","고전","classics","1","고유어2","","","","부산",60,"여",2,"ㄱ","ㅗ","","ㅈ","ㅓ","ㄴ"," "," ","","","","","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"JBS","사기","fraud","1","고유어2","","","","부산",60,"여",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","마찰음","sg","개음절","평파열음_평파찰음","","개음절","","","","","",""
"JBS","사기","fighting","1","고유어2","","","","부산",60,"여",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","마찰음","sg","개음절","평파열음_평파찰음","","개음절","","","","","",""
"JBS","새끼","baby","1","고유어2","1","","","부산",60,"여",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","마찰음","sg","개음절","유기음_경음","","개음절","","","","","",""
"JBS","새끼","rope","1","고유어2","1","","","부산",60,"여",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","마찰음","sg","개음절","유기음_경음","","개음절","","","","","",""
"JBS","토끼","","","고유어2","1","","HH","부산",60,"여",2,"ㅌ","ㅗ","","ㄲ","ㅣ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","","개음절","","","","","",""
"JBS","오리","","","고유어2","1","","HH","부산",60,"여",2,"ㅇ","ㅗ","","ㄹ","ㅣ",""," "," ","","","","","공명음","sg","개음절","공명음","","개음절","","","","","",""
"JBS","거울","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅓ","","ㅇ","ㅜ","ㄹ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","더위","","","고유어2","1","","HL","부산",60,"여",2,"ㄷ","ㅓ","","ㅇ","ㅟ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","dp","개음절","","","","","",""
"JBS","무릅","","","고유어2","1","","HL","부산",60,"여",2,"ㅁ","ㅜ","","ㄹ","ㅡ","ㅂ"," "," ","","","","","공명음","sg","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"JBS","호박","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㅎ","ㅗ","","ㅂ","ㅏ","ㄱ"," "," ","","","","","마찰음","sg","개음절","평파열음_평파찰음","sg","폐음절_평파열음","","","","","",""
"JBS","비듬","","","고유어2","1","","","부산",60,"여",2,"ㅂ","ㅣ","","ㄷ","ㅡ","ㅁ"," "," ","","","","","평파열음_평파찰음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"JBS","찌짐","","","고유어2","1","","LH","부산",60,"여",2,"ㅉ","ㅣ","","ㅈ","ㅣ","ㅁ"," "," ","","","","","유기음_경음","","개음절","평파열음_평파찰음","","폐음절_공명자음","","","","","",""
"JBS","무게","","","고유어2","1","","HL","부산",60,"여",2,"ㅁ","ㅜ","","ㄱ","ㅔ",""," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","이웃","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅣ","","ㅇ","ㅜ","ㅅ"," "," ","","","","","공명음","","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"JBS","언덕","","","고유어2","1","","LH","부산",60,"여",2,"ㅇ","ㅓ","ㄴ","ㄷ","ㅓ","ㄱ"," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_평파열음","","","","","",""
"JBS","그물","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅡ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","도랑","","","고유어2","1","","LH","부산",60,"여",2,"ㄷ","ㅗ","","ㄹ","ㅏ","ㅇ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","우물","","","고유어2","1","","","부산",60,"여",2,"ㅇ","ㅜ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","공명음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","빨래","","","고유어2","1","","LH","부산",60,"여",2,"ㅃ","ㅏ","ㄹ","ㄹ","ㅐ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","공명음","sg","개음절","","","","","",""
"JBS","아침","","","고유어2","1","","LH","부산",60,"여",2,"ㅇ","ㅏ","","ㅊ","ㅣ","ㅁ"," "," ","","","","","공명음","sg","개음절","유기음_경음","","폐음절_공명자음","","","","","",""
"JBS","바위","","","고유어2","1","","HL","부산",60,"여",2,"ㅂ","ㅏ","","ㅇ","ㅟ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","dp","개음절","","","","","",""
"JBS","양념","","","고유어2","1","","HH","부산",60,"여",2,"ㅇ","ㅑ","ㅇ","ㄴ","ㅕ","ㅁ"," "," ","","","","","공명음","dp","폐음절_공명자음","공명음","dp","폐음절_공명자음","","","","","",""
"JBS","저녁","","","고유어2","1","","LH","부산",60,"여",2,"ㅈ","ㅓ","","ㄴ","ㅕ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","dp","폐음절_평파열음","","","","","",""
"JBS","부억","","","고유어2","1","","LH","부산",60,"여",2,"ㅂ","ㅜ","","ㅇ","ㅓ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"JBS","이슬","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅣ","","ㅅ","ㅡ","ㄹ"," "," ","","","","","공명음","","개음절","마찰음","sg","폐음절_공명자음","","","","","",""
"JBS","하품","","","고유어2","1","","HL","부산",60,"여",2,"ㅎ","ㅏ","","ㅍ","ㅜ","ㅁ"," "," ","","","","","마찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"JBS","임자","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㅇ","ㅣ","ㅁ","ㅈ","ㅏ",""," "," ","","","","","공명음","","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","바깥","","","고유어2","1","","LH","부산",60,"여",2,"ㅂ","ㅏ","","ㄲ","ㅏ","ㅌ"," "," ","","","","","평파열음_평파찰음","sg","개음절","유기음_경음","sg","폐음절_평파열음","","","","","",""
"JBS","나물","","","고유어2","1","","LH","부산",60,"여",2,"ㄴ","ㅏ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","공명음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","가게","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㄱ","ㅏ","","ㄱ","ㅔ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","서랍","","","고유어2","1","","HH","부산",60,"여",2,"ㅅ","ㅓ","","ㄹ","ㅏ","ㅂ"," "," ","","","","","마찰음","sg","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"JBS","버섯","","","고유어2","1","","HL","부산",60,"여",2,"ㅂ","ㅓ","","ㅅ","ㅓ","ㅅ"," "," ","","","","","평파열음_평파찰음","sg","개음절","마찰음","sg","폐음절_평파열음","","","","","",""
"JBS","모래","sand","1","고유어2","1","","HL","부산",60,"여",2,"ㅁ","ㅗ","","ㄹ","ㅐ",""," "," ","","","","","공명음","sg","개음절","공명음","sg","개음절","","","","","",""
"JBS","모레","days","1","고유어2","1","","","부산",60,"여",2,"ㅁ","ㅗ","","ㄹ","ㅔ",""," "," ","","","","","공명음","sg","개음절","공명음","sg","개음절","","","","","",""
"JBS","여름","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅕ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","공명음","dp","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","덩굴","","","고유어2","1","","","부산",60,"여",2,"ㄷ","ㅓ","ㅇ","ㄱ","ㅜ","ㄹ"," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"JBS","넝쿨","","","고유어2","1","","HL","부산",60,"여",2,"ㄴ","ㅓ","ㅇ","ㅋ","ㅜ","ㄹ"," "," ","","","","","공명음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_공명자음","","","","","",""
"JBS","감투","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅏ","ㅁ","ㅌ","ㅜ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"JBS","기둥","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅣ","","ㄷ","ㅜ","ㅇ"," "," ","","","","","평파열음_평파찰음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"JBS","벼락","","","고유어2","1","","HH","부산",60,"여",2,"ㅂ","ㅕ","","ㄹ","ㅏ","ㄱ"," "," ","","","","","평파열음_평파찰음","dp","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"JBS","뚜껑","","","고유어2","1","","LH","부산",60,"여",2,"ㄸ","ㅜ","","ㄲ","ㅓ","ㅇ"," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"JBS","개미","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅐ","","ㅁ","ㅣ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","","개음절","","","","","",""
"JBS","구름","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅜ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","고추","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅗ","","ㅊ","ㅜ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"JBS","가죽","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅏ","","ㅈ","ㅜ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","sg","폐음절_평파열음","","","","","",""
"JBS","사람","","","고유어2","1","","LH(H)","부산",60,"여",2,"ㅅ","ㅏ","","ㄹ","ㅏ","ㅁ"," "," ","","","","","마찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","겨자","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅕ","","ㅈ","ㅏ",""," "," ","","","","","평파열음_평파찰음","dp","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","누에","","","고유어2","1","","HL","부산",60,"여",2,"ㄴ","ㅜ","","ㅇ","ㅔ",""," "," ","","","","","공명음","sg","개음절","공명음","sg","개음절","","","","","",""
"JBS","노루","","","고유어2","1","","LH","부산",60,"여",2,"ㄴ","ㅗ","","ㄹ","ㅜ",""," "," ","","","","","공명음","sg","개음절","공명음","sg","개음절","","","","","",""
"JBS","지게","","","고유어2","1","","HL","부산",60,"여",2,"ㅈ","ㅣ","","ㄱ","ㅔ",""," "," ","","","","","평파열음_평파찰음","","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","가을","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅏ","","ㅇ","ㅡ","ㄹ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","호두","","","고유어2","1","","LH","부산",60,"여",2,"ㅎ","ㅗ","","ㄷ","ㅜ",""," "," ","","","","","마찰음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","갈치","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅏ","ㄹ","ㅊ","ㅣ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","유기음_경음","","개음절","","","","","",""
"JBS","칼치","","","고유어2","1","","","부산",60,"여",2,"ㅋ","ㅏ","ㄹ","ㅊ","ㅣ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","","개음절","","","","","",""
"JBS","냄새","","","고유어2","1","","HL","부산",60,"여",2,"ㄴ","ㅐ","ㅁ","ㅅ","ㅐ",""," "," ","","","","","공명음","sg","폐음절_공명자음","마찰음","sg","개음절","","","","","",""
"JBS","겨울","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅕ","","ㅇ","ㅜ","ㄹ"," "," ","","","","","평파열음_평파찰음","dp","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","철쭉","","","고유어2","1","","HH","부산",60,"여",2,"ㅊ","ㅓ","ㄹ","ㅉ","ㅜ","ㄱ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_평파열음","","","","","",""
"JBS","기침","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅣ","","ㅊ","ㅣ","ㅁ"," "," ","","","","","평파열음_평파찰음","","개음절","유기음_경음","","폐음절_공명자음","","","","","",""
"JBS","국쑤","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅜ","ㄱ","ㅆ","ㅜ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_평파열음","마찰음","sg","개음절","","","","","",""
"JBS","고리","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅗ","","ㄹ","ㅣ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","","개음절","","","","","",""
"JBS","엄살","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅓ","ㅁ","ㅅ","ㅏ","ㄹ"," "," ","","","","","공명음","sg","폐음절_공명자음","마찰음","sg","폐음절_공명자음","","","","","",""
"JBS","허들","","","고유어2","1","","LH","부산",60,"여",2,"ㅎ","ㅓ","","ㄷ","ㅡ","ㄹ"," "," ","","","","","마찰음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"JBS","꼽추","","","고유어2","1","","","부산",60,"여",2,"ㄲ","ㅗ","ㅂ","ㅊ","ㅜ",""," "," ","","","","","유기음_경음","sg","폐음절_평파열음","유기음_경음","sg","개음절","","","","","",""
"JBS","꼽새","","","고유어2","1","","LH","부산",60,"여",2,"ㄲ","ㅗ","ㅂ","ㅅ","ㅐ",""," "," ","","","","","유기음_경음","sg","폐음절_평파열음","마찰음","sg","개음절","","","","","",""
"JBS","이끼","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅣ","","ㄲ","ㅣ",""," "," ","","","","","공명음","","개음절","유기음_경음","","개음절","","","","","",""
"JBS","그림","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅡ","","ㄹ","ㅣ","ㅁ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"JBS","번개","","","고유어2","1","","HH","부산",60,"여",2,"ㅂ","ㅓ","ㄴ","ㄱ","ㅐ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","그네","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅡ","","ㄴ","ㅔ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","개음절","","","","","",""
"JBS","조각","","","고유어2","","","HL","부산",60,"여",2,"ㅈ","ㅗ","","ㄱ","ㅏ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","sg","폐음절_평파열음","","","","","",""
"JBS","노름","","","고유어2","1","","LH","부산",60,"여",2,"ㄴ","ㅗ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","공명음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","이름","","","고유어2","1","","HL","부산",60,"여",2,"ㅇ","ㅣ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","공명음","","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","골무","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅗ","ㄹ","ㅁ","ㅜ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","공명음","sg","개음절","","","","","",""
"JBS","고름","","","고유어2","1","","HH","부산",60,"여",2,"ㄱ","ㅗ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","김치","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅣ","ㅁ","ㅊ","ㅣ",""," "," ","","","","","평파열음_평파찰음","","폐음절_공명자음","유기음_경음","","개음절","","","","","",""
"JBS","우엉","","","고유어2","1","","LH","부산",60,"여",2,"ㅇ","ㅜ","","ㅇ","ㅓ","ㅇ"," "," ","","","","","공명음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","계란","","","고유어2","","","HL","부산",60,"여",2,"ㄱ","ㅖ","","ㄹ","ㅏ","ㄴ"," "," ","","","","","평파열음_평파찰음","dp","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","동네","","","고유어2","","","LH(H)","부산",60,"여",2,"ㄷ","ㅗ","ㅇ","ㄴ","ㅔ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","공명음","sg","개음절","","","","","",""
"JBS","마실","","","고유어2","1","","","부산",60,"여",2,"ㅁ","ㅏ","","ㅅ","ㅣ","ㄹ"," "," ","","","","","공명음","sg","개음절","마찰음","","폐음절_공명자음","","","","","",""
"JBS","파리","","","고유어2","1","","HH","부산",60,"여",2,"ㅍ","ㅏ","","ㄹ","ㅣ",""," "," ","","","","","유기음_경음","sg","개음절","공명음","","개음절","","","","","",""
"JBS","고을","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅗ","","ㅇ","ㅡ","ㄹ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","그늘","","","고유어2","1","","LH","부산",60,"여",2,"ㄱ","ㅡ","","ㄴ","ㅡ","ㄹ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"JBS","고개","","","고유어2","1","","HL","부산",60,"여",2,"ㄱ","ㅗ","","ㄱ","ㅐ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"JBS","모기","","","고유어2","1","","HH","부산",60,"여",2,"ㅁ","ㅗ","","ㄱ","ㅣ",""," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","","개음절","","","","","",""
"JBS","돼지","","","고유어2","1","","HL","부산",60,"여",2,"ㄷ","ㅙ","","ㅈ","ㅣ",""," "," ","","","","","평파열음_평파찰음","dp","개음절","평파열음_평파찰음","","개음절","","","","","",""
