"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","Wz","w1","w2","w3","w4","W3","W2","w1f","w2f","w3f","w4f","weight","weigth_comb","weigth_comb2","weigth_comb3","weigth_comb4"
"JMH","장","","","고유어1","","","L","부산",20,"남",1,"ㅈ","ㅏ","ㅇ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","화","","","고유어1","1","","L","부산",20,"남",1,"ㅎ","ㅘ",""," "," ",""," "," ","","","","","fri","dp","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","팔","","","고유어1","1","","H","부산",20,"남",1,"ㅍ","ㅏ","ㄹ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","풀","","","고유어1","1","","H","부산",20,"남",1,"ㅍ","ㅜ","ㄹ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","달","","","고유어1","1","","H(H)","부산",20,"남",1,"ㄷ","ㅏ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","꿈","","","고유어1","1","","H(H)_1","부산",20,"남",1,"ㄲ","ㅜ","ㅁ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","손","","","고유어1","1","","H(H)_1","부산",20,"남",1,"ㅅ","ㅗ","ㄴ"," "," ",""," "," ","","","","","fri","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","곰","","","고유어1","1","","L","부산",20,"남",1,"ㄱ","ㅗ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","차","","","고유어1","","","H","부산",20,"남",1,"ㅊ","ㅏ",""," "," ",""," "," ","","","","","tsasp","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","묵","","","고유어1","1","","H","부산",20,"남",1,"ㅁ","ㅜ","ㄱ"," "," ",""," "," ","","","","","son","sg","obs","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","통","","","고유어1","1","","H","부산",20,"남",1,"ㅌ","ㅗ","ㅇ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","딸","","","고유어1","1","","H(H)","부산",20,"남",1,"ㄸ","ㅏ","ㄹ"," "," ",""," "," ","","","","","tsasp","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","날","","","고유어1","1","","H(H)_1","부산",20,"남",1,"ㄴ","ㅏ","ㄹ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","씨","","","고유어1","1","","H(H)_1","부산",20,"남",1,"ㅆ","ㅣ",""," "," ",""," "," ","","","","","fri","","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","대","","","고유어1","1","","H(H)","부산",20,"남",1,"ㄷ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","심","","","고유어1","1","","H","부산",20,"남",1,"ㅅ","ㅣ","ㅁ"," "," ",""," "," ","","","","","fri","","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","띠","","","고유어1","1","","H(H)_1","부산",20,"남",1,"ㄸ","ㅣ",""," "," ",""," "," ","","","","","tsasp","","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","섬","","","고유어1","1","","L","부산",20,"남",1,"ㅅ","ㅓ","ㅁ"," "," ",""," "," ","","","","","fri","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","문","","","고유어1","","","H","부산",20,"남",1,"ㅁ","ㅜ","ㄴ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","발","blind","1","고유어1","1","","H(H)_1","부산",20,"남",1,"ㅂ","ㅏ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","발","foot","1","고유어1","1","","H(H)_1","부산",20,"남",1,"ㅂ","ㅏ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","눈","snow","1","고유어1","1","","","부산",20,"남",1,"ㄴ","ㅜ","ㄴ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","눈","eye","1","고유어1","1","","","부산",20,"남",1,"ㄴ","ㅜ","ㄴ"," "," ",""," "," ","","","","","son","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","배","pear","1","고유어1","1","","","부산",20,"남",1,"ㅂ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","배","stomach","1","고유어1","1","","","부산",20,"남",1,"ㅂ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","배","boat","1","고유어1","1","","","부산",20,"남",1,"ㅂ","ㅐ",""," "," ",""," "," ","","","","","lax","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","감","느낌","1","고유어1","","","","부산",20,"남",1,"ㄱ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","감","persimon","1","고유어1","1","","","부산",20,"남",1,"ㄱ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","담","질병","1","고유어1","","","","부산",20,"남",1,"ㄷ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","담","담장","1","고유어1","1","","","부산",20,"남",1,"ㄷ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","밤","chestnut","1","고유어1","1","","","부산",20,"남",1,"ㅂ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","밤","야간","1","고유어1","1","","","부산",20,"남",1,"ㅂ","ㅏ","ㅁ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","벌","곤충","1","고유어1","1","","","부산",20,"남",1,"ㅂ","ㅓ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","벌","죄","1","고유어1","1","","","부산",20,"남",1,"ㅂ","ㅓ","ㄹ"," "," ",""," "," ","","","","","lax","sg","son","","","","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","애","아이","1","고유어1","1","","","부산",20,"남",1,"ㅇ","ㅐ",""," "," ",""," "," ","","","","","son","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","애","가 탄다","1","고유어1","1","","","부산",20,"남",1,"ㅇ","ㅐ",""," "," ",""," "," ","","","","","son","sg","light","","","","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","이사","moving","1","고유어2","","","","부산",20,"남",2,"ㅇ","ㅣ","","ㅅ","ㅏ",""," "," ","","","","","son","","light","fri","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","이사","director","1","고유어2","","","","부산",20,"남",2,"ㅇ","ㅣ","","ㅅ","ㅏ",""," "," ","","","","","son","","light","fri","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","고전","struggle","1","고유어2","","","","부산",20,"남",2,"ㄱ","ㅗ","","ㅈ","ㅓ","ㄴ"," "," ","","","","","lax","sg","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","고전","classics","1","고유어2","","","","부산",20,"남",2,"ㄱ","ㅗ","","ㅈ","ㅓ","ㄴ"," "," ","","","","","lax","sg","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","사기","fraud","1","고유어2","","","","부산",20,"남",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","fri","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","사기","fighting","1","고유어2","","","","부산",20,"남",2,"ㅅ","ㅏ","","ㄱ","ㅣ",""," "," ","","","","","fri","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","새끼","baby","1","고유어2","1","","","부산",20,"남",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","fri","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","새끼","rope","1","고유어2","1","","","부산",20,"남",2,"ㅅ","ㅐ","","ㄲ","ㅣ",""," "," ","","","","","fri","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","토끼","","","고유어2","1","","HH","부산",20,"남",2,"ㅌ","ㅗ","","ㄲ","ㅣ",""," "," ","","","","","tsasp","sg","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","오리","","","고유어2","1","","HH","부산",20,"남",2,"ㅇ","ㅗ","","ㄹ","ㅣ",""," "," ","","","","","son","sg","light","son","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","거울","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅓ","","ㅇ","ㅜ","ㄹ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","더위","","","고유어2","1","","HL","부산",20,"남",2,"ㄷ","ㅓ","","ㅇ","ㅟ",""," "," ","","","","","lax","sg","light","son","dp","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","무릅","","","고유어2","1","","HL","부산",20,"남",2,"ㅁ","ㅜ","","ㄹ","ㅡ","ㅂ"," "," ","","","","","son","sg","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","호박","","","고유어2","1","","LH(H)","부산",20,"남",2,"ㅎ","ㅗ","","ㅂ","ㅏ","ㄱ"," "," ","","","","","fri","sg","light","lax","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","비듬","","","고유어2","1","","LH","부산",20,"남",2,"ㅂ","ㅣ","","ㄷ","ㅡ","ㅁ"," "," ","","","","","lax","","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","찌짐","","","고유어2","1","","LH","부산",20,"남",2,"ㅉ","ㅣ","","ㅈ","ㅣ","ㅁ"," "," ","","","","","tsasp","","light","lax","","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","무게","","","고유어2","1","","HL","부산",20,"남",2,"ㅁ","ㅜ","","ㄱ","ㅔ",""," "," ","","","","","son","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","이웃","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅣ","","ㅇ","ㅜ","ㅅ"," "," ","","","","","son","","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","언덕","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅓ","ㄴ","ㄷ","ㅓ","ㄱ"," "," ","","","","","son","sg","son","lax","sg","obs","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","그물","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅡ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","도랑","","","고유어2","1","","","부산",20,"남",2,"ㄷ","ㅗ","","ㄹ","ㅏ","ㅇ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","우물","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅜ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","son","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","빨래","","","고유어2","1","","LH","부산",20,"남",2,"ㅃ","ㅏ","ㄹ","ㄹ","ㅐ",""," "," ","","","","","tsasp","sg","son","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","아침","","","고유어2","1","","LH","부산",20,"남",2,"ㅇ","ㅏ","","ㅊ","ㅣ","ㅁ"," "," ","","","","","son","sg","light","tsasp","","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","바위","","","고유어2","1","","HL","부산",20,"남",2,"ㅂ","ㅏ","","ㅇ","ㅟ",""," "," ","","","","","lax","sg","light","son","dp","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","양념","","","고유어2","1","","HH","부산",20,"남",2,"ㅇ","ㅑ","ㅇ","ㄴ","ㅕ","ㅁ"," "," ","","","","","son","dp","son","son","dp","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","저녁","","","고유어2","1","","LH","부산",20,"남",2,"ㅈ","ㅓ","","ㄴ","ㅕ","ㄱ"," "," ","","","","","lax","sg","light","son","dp","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","부억","","","고유어2","1","","LH","부산",20,"남",2,"ㅂ","ㅜ","","ㅇ","ㅓ","ㄱ"," "," ","","","","","lax","sg","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","이슬","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅣ","","ㅅ","ㅡ","ㄹ"," "," ","","","","","son","","light","fri","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","하품","","","고유어2","1","","HL","부산",20,"남",2,"ㅎ","ㅏ","","ㅍ","ㅜ","ㅁ"," "," ","","","","","fri","sg","light","tsasp","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","임자","","","고유어2","1","","LH","부산",20,"남",2,"ㅇ","ㅣ","ㅁ","ㅈ","ㅏ",""," "," ","","","","","son","","son","lax","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","바깥","","","고유어2","1","","LH","부산",20,"남",2,"ㅂ","ㅏ","","ㄲ","ㅏ","ㅌ"," "," ","","","","","lax","sg","light","tsasp","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","나물","","","고유어2","1","","LH","부산",20,"남",2,"ㄴ","ㅏ","","ㅁ","ㅜ","ㄹ"," "," ","","","","","son","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","가게","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅏ","","ㄱ","ㅔ",""," "," ","","","","","lax","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","서랍","","","고유어2","1","","HH","부산",20,"남",2,"ㅅ","ㅓ","","ㄹ","ㅏ","ㅂ"," "," ","","","","","fri","sg","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","버섯","","","고유어2","1","","","부산",20,"남",2,"ㅂ","ㅓ","","ㅅ","ㅓ","ㅅ"," "," ","","","","","lax","sg","light","fri","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","모래","sand","1","고유어2","1","","HL","부산",20,"남",2,"ㅁ","ㅗ","","ㄹ","ㅐ",""," "," ","","","","","son","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","모레","days","1","고유어2","1","","","부산",20,"남",2,"ㅁ","ㅗ","","ㄹ","ㅔ",""," "," ","","","","","son","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","여름","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅕ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","son","dp","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","덩굴","","","고유어2","1","","","부산",20,"남",2,"ㄷ","ㅓ","ㅇ","ㄱ","ㅜ","ㄹ"," "," ","","","","","lax","sg","son","lax","sg","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","넝쿨","","","고유어2","1","","HH","부산",20,"남",2,"ㄴ","ㅓ","ㅇ","ㅋ","ㅜ","ㄹ"," "," ","","","","","son","sg","son","tsasp","sg","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","감투","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅏ","ㅁ","ㅌ","ㅜ",""," "," ","","","","","lax","sg","son","tsasp","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","기둥","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅣ","","ㄷ","ㅜ","ㅇ"," "," ","","","","","lax","","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","벼락","","","고유어2","1","","HH","부산",20,"남",2,"ㅂ","ㅕ","","ㄹ","ㅏ","ㄱ"," "," ","","","","","lax","dp","light","son","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","뚜껑","","","고유어2","1","","LH","부산",20,"남",2,"ㄸ","ㅜ","","ㄲ","ㅓ","ㅇ"," "," ","","","","","tsasp","sg","light","tsasp","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","개미","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅐ","","ㅁ","ㅣ",""," "," ","","","","","lax","sg","light","son","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","구름","","","고유어2","1","","HH","부산",20,"남",2,"ㄱ","ㅜ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","고추","","","고유어2","1","","","부산",20,"남",2,"ㄱ","ㅗ","","ㅊ","ㅜ",""," "," ","","","","","lax","sg","light","tsasp","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","가죽","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅏ","","ㅈ","ㅜ","ㄱ"," "," ","","","","","lax","sg","light","lax","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","사람","","","고유어2","1","","LH(H)","부산",20,"남",2,"ㅅ","ㅏ","","ㄹ","ㅏ","ㅁ"," "," ","","","","","fri","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","겨자","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅕ","","ㅈ","ㅏ",""," "," ","","","","","lax","dp","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","누에","","","고유어2","1","","HL","부산",20,"남",2,"ㄴ","ㅜ","","ㅇ","ㅔ",""," "," ","","","","","son","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","노루","","","고유어2","1","","LH","부산",20,"남",2,"ㄴ","ㅗ","","ㄹ","ㅜ",""," "," ","","","","","son","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","지게","","","고유어2","1","","LH","부산",20,"남",2,"ㅈ","ㅣ","","ㄱ","ㅔ",""," "," ","","","","","lax","","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","가을","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅏ","","ㅇ","ㅡ","ㄹ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","호두","","","고유어2","1","","LH","부산",20,"남",2,"ㅎ","ㅗ","","ㄷ","ㅜ",""," "," ","","","","","fri","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","갈치","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅏ","ㄹ","ㅊ","ㅣ",""," "," ","","","","","lax","sg","son","tsasp","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","칼치","","","고유어2","1","","","부산",20,"남",2,"ㅋ","ㅏ","ㄹ","ㅊ","ㅣ",""," "," ","","","","","tsasp","sg","son","tsasp","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
